0.171149,0.452148,0.253688,0.014412,-0.034665,-0.098746,0.141969,0.222113,0.063687,-0.061307,0.212335,-0.045141,-0.434674,-0.171676,-0.191606,-0.145801,0.293353,-0.154582,0.407204,-0.193276,-0.207415,-0.003662,-0.039224,-0.092903,-0.212755,-0.299136,-0.096592,-0.233619,0.078574,-0.141785,-0.278839,0.257603,0.177572,-0.154580,0.062300,0.252253,0.273819,0.266386,-0.116257,0.139609,0.136592,0.045119,0.059271,0.067389,0.083289,-0.210394,0.008228,-0.199975,0.108447,-0.448959,-0.163838,-0.243682,-0.077434,0.009417,0.158479,-0.018476,-0.043556,0.193951,-0.362995,0.054920,-0.035351,-0.130910,-0.301193,0.104727
0.010484,0.017102,-0.014160,-0.007700,0.114761,0.077665,-0.104263,0.003280,-0.019721,0.280663,0.156290,-0.404025,0.093891,0.057326,-0.207134,-0.058555,-0.221638,-0.169479,0.057542,-0.087614,-0.004891,-0.104194,0.101714,0.063172,-0.234437,0.451224,-0.031879,0.011450,0.135151,-0.162256,0.287341,-0.115521,0.230538,0.024551,-0.095259,-0.043891,0.076748,-0.076639,-0.326301,-0.277100,-0.224072,0.247102,0.185985,-0.038387,0.170402,-0.121709,0.092101,0.113812,0.089359,0.085908,0.290255,0.041626,0.125372,-0.215087,0.083412,-0.187595,-0.020440,0.060299,-0.137330,0.087835,-0.195656,0.152279,-0.144748,-0.326358
0.012529,0.248269,-0.104704,0.230295,-0.457714,0.010797,0.058895,0.040796,0.342073,-0.249180,-0.249759,0.212951,0.068635,-0.092932,-0.050481,0.203735,0.164842,-0.133629,0.206338,0.091391,0.065015,-0.074678,-0.239889,0.134459,-0.126442,0.023784,0.222873,-0.262947,0.201074,0.069877,-0.250767,-0.475685,-0.107368,-0.075040,-0.209287,0.291238,0.018805,0.106017,-0.267063,0.035703,0.198677,0.132372,0.281200,0.088775,-0.534182,-0.206415,0.025899,-0.155348,-0.055442,0.234308,0.033762,0.091398,-0.158921,-0.273557,-0.146191,-0.091442,-0.283301,0.301323,0.033649,-0.408607,0.243420,-0.138256,-0.034308,-0.070968
-0.168835,-0.099512,0.197691,0.180558,-0.227446,0.161644,-0.046892,0.067798,0.013682,0.090235,-0.202773,-0.271990,0.393382,-0.117849,-0.209449,-0.094717,-0.184845,-0.199661,0.015340,0.154042,0.151859,-0.073859,-0.199300,-0.356525,-0.371921,0.122803,0.396706,0.056392,-0.333356,-0.179038,-0.333740,0.066687,0.110069,-0.359074,0.127705,-0.052966,0.169073,-0.222377,0.022708,-0.014025,-0.168250,-0.045030,0.155302,-0.311426,0.001931,0.040240,-0.064914,-0.078253,0.032106,-0.258800,0.047509,0.080055,0.019365,-0.097058,0.117021,-0.058455,-0.169960,-0.450119,0.119996,-0.317622,-0.466867,0.069212,0.361145,-0.288938
0.115953,0.048383,-0.061879,-0.045607,0.169588,0.136095,-0.243912,0.127275,-0.138562,-0.034344,-0.148046,0.114537,0.444565,-0.000933,-0.205830,0.140653,0.162187,-0.005952,0.142784,0.246908,0.203136,-0.025404,-0.076333,-0.121125,0.056585,0.041042,-0.125406,-0.202924,0.413681,0.076175,-0.114925,0.113914,0.147533,-0.216022,-0.034748,-0.023745,0.270298,0.175309,0.335909,-0.037758,0.020463,-0.101891,0.030211,-0.038783,0.402593,-0.032918,-0.331675,-0.310478,0.106439,-0.059146,0.556419,-0.299761,-0.224441,-0.045729,-0.021646,-0.263530,0.409272,0.106663,0.048720,-0.003985,-0.100168,0.039863,-0.127164,-0.084052
-0.079554,0.131419,-0.218852,0.072759,0.050081,0.050795,0.270396,-0.054812,-0.007932,0.222622,-0.220609,-0.121417,-0.162503,0.000974,-0.187787,-0.007941,0.009541,0.230829,-0.293479,0.101438,0.014026,-0.015242,0.215368,-0.076698,0.128699,0.261727,-0.315574,0.058749,-0.144961,0.142745,-0.095605,0.041297,0.046171,0.094915,0.110777,0.186410,-0.075301,-0.261158,0.131636,0.076042,-0.378725,0.212998,-0.195877,0.207566,0.015791,-0.149732,0.092338,0.009138,-0.049117,0.018445,-0.051417,0.073211,-0.017910,-0.079011,-0.164661,-0.125000,-0.038644,0.041516,-0.216496,0.520826,-0.276156,-0.076537,-0.324688,-0.178051
0.154505,0.077319,-0.205156,-0.206702,-0.119694,-0.026789,-0.161567,-0.049694,-0.488962,-0.129326,0.202086,-0.006402,0.225391,-0.300562,0.202719,-0.005515,0.267186,-0.214403,-0.058407,0.046175,-0.041123,-0.362850,-0.070517,-0.113988,-0.029979,0.261608,-0.159872,-0.070703,-0.249847,0.223930,-0.117907,0.052355,-0.263378,0.049800,0.060155,-0.320449,-0.131993,0.388577,0.043747,-0.256076,-0.090714,-0.277138,-0.159742,-0.074293,-0.103183,-0.082777,0.231808,-0.037962,0.065094,-0.002085,0.377611,0.172898,0.126026,0.063231,-0.028850,-0.093340,-0.086482,0.059217,-0.065361,-0.101054,0.169647,-0.106403,0.076805,0.393214
0.193244,0.114293,0.078671,0.024293,-0.103611,0.160025,-0.085171,0.170446,0.216776,-0.053568,-0.061255,0.186021,0.008900,-0.129314,-0.009749,-0.293877,0.397780,-0.264766,-0.277375,0.282195,0.071525,0.228886,-0.133733,0.346217,0.256048,-0.131701,0.080603,-0.035570,0.080119,-0.033791,0.255123,0.116348,-0.079666,0.135354,-0.251488,0.208366,0.237547,0.020190,0.146312,0.203675,0.109608,0.095704,-0.085102,0.082030,0.038597,0.007334,0.032782,0.111853,-0.149150,0.035056,-0.023961,-0.475071,-0.101509,-0.033988,0.163628,0.020617,-0.015218,0.191463,-0.405183,0.019374,0.032621,0.214261,0.195579,-0.160916
0.095689,-0.061071,-0.076956,0.205800,0.170260,0.036445,0.062941,-0.060959,0.047358,0.082571,0.027903,0.005896,-0.056863,-0.357758,-0.201890,0.054999,-0.093909,0.146264,-0.150934,0.079000,0.049507,0.033963,-0.071454,0.187489,0.115626,-0.025914,-0.185203,0.286815,0.117980,-0.038603,-0.012237,-0.176018,-0.043754,-0.196542,-0.219405,0.093453,0.477740,-0.044076,0.126808,0.122380,-0.042377,-0.001107,-0.428386,-0.188228,-0.021466,0.109699,0.161881,-0.261908,0.046632,-0.058740,-0.210048,-0.021349,-0.045517,0.021605,-0.149704,-0.260013,0.253643,-0.186919,0.067318,0.104631,0.032999,-0.188119,0.082057,0.133888
-0.065279,-0.365636,-0.141279,-0.043058,0.305001,-0.140092,-0.190430,-0.324371,-0.238181,-0.024542,0.261449,0.099278,-0.128349,0.156001,0.178392,0.174574,0.291322,0.054321,0.053868,0.011882,-0.155432,0.229467,0.184864,0.138148,0.292557,0.038026,-0.279582,0.384546,-0.217249,0.129578,0.108753,-0.041767,-0.039162,0.186585,-0.007019,-0.201887,-0.259094,0.267810,0.169104,-0.001628,-0.132560,0.223983,-0.317079,-0.014696,-0.036590,0.069600,-0.017232,0.108251,0.079415,-0.510804,-0.385220,-0.007324,-0.140292,-0.016262,0.364979,0.275022,0.056561,-0.151128,-0.064195,-0.064182,-0.124878,0.317157,0.291252,-0.202143
0.177445,-0.142874,-0.303639,0.104052,-0.309020,-0.096917,-0.154135,-0.028154,-0.334294,0.098712,0.146461,-0.024157,0.137351,0.265264,0.017119,0.000389,-0.195397,0.161014,0.317763,0.047360,0.009051,-0.016295,0.150447,0.417217,-0.121023,0.200898,-0.185984,-0.008292,-0.025263,-0.053093,-0.022967,-0.063871,-0.058124,-0.050640,-0.171099,-0.108441,-0.095970,0.246666,-0.015249,0.053543,-0.280701,-0.146432,0.099554,0.171377,0.184044,0.082340,0.234074,-0.452652,-0.183974,0.190847,-0.227486,-0.148087,0.212605,-0.029091,0.473887,-0.176472,-0.158483,0.008107,-0.008148,0.027313,0.254222,0.029733,0.071906,0.108621
0.123095,-0.228654,0.325433,-0.211904,0.353260,0.230532,-0.053233,-0.175100,0.022766,0.125253,-0.018164,0.033085,-0.141225,0.006561,-0.078412,-0.010218,0.294262,-0.049373,-0.141798,-0.353263,0.073974,0.158896,0.224029,0.083858,0.083170,-0.098374,-0.206453,-0.108925,-0.073355,0.301338,0.232950,0.382822,-0.135676,-0.317986,-0.255593,-0.097689,0.160104,0.139210,0.005579,-0.054226,0.167359,-0.279273,-0.109102,0.293368,-0.215042,-0.093338,0.034298,-0.140876,-0.356146,-0.018598,-0.084356,0.239084,-0.243153,0.300126,-0.095941,-0.331903,0.034004,-0.099220,-0.228766,-0.260873,-0.313676,0.136589,-0.049854,0.155156
-0.064234,-0.045652,0.064462,0.092481,0.057385,-0.251221,0.083295,0.240252,-0.039373,-0.161136,-0.065537,-0.050532,0.022132,0.161471,0.147137,0.094897,-0.016077,-0.054608,-0.130047,0.167339,-0.004204,0.096587,-0.296661,-0.021433,-0.031127,0.192680,-0.016867,0.060671,0.036712,0.214736,-0.285160,-0.132670,0.187058,-0.034193,0.125125,0.035394,-0.013675,0.287443,0.072596,0.041122,-0.239713,0.124824,0.124383,-0.233502,0.034287,-0.373113,0.073310,0.094120,0.042828,-0.121073,-0.322863,0.065557,0.019681,0.030191,-0.025011,0.105463,0.268290,-0.147992,0.028686,0.249338,0.030047,-0.188469,0.073726,-0.228536
0.005784,0.138972,-0.209235,0.130433,0.195413,-0.038571,-0.119007,0.075212,-0.178889,-0.148870,0.012187,-0.241527,-0.111783,-0.065710,-0.381308,-0.111723,-0.052155,0.070216,-0.325444,-0.331541,0.109668,0.142188,-0.182993,0.118200,-0.221228,-0.241371,0.047747,0.144024,0.217755,-0.079712,0.070192,-0.238459,0.008791,-0.166592,0.207524,0.122367,0.167774,0.114035,0.133826,0.068380,-0.378958,-0.202939,-0.324609,0.187741,-0.011804,-0.088763,-0.025027,-0.334173,-0.007435,0.036903,0.004563,0.172290,0.276730,0.249303,-0.227820,0.059436,0.130886,0.006855,0.141726,0.330745,-0.162344,0.067921,0.132530,0.366133
0.067923,-0.039701,-0.056290,-0.093268,0.128407,0.033152,-0.060877,-0.055534,0.126692,-0.034360,0.076786,0.120309,-0.262241,-0.088088,0.030246,0.231273,0.041737,0.060743,-0.096517,-0.131773,0.089082,0.013298,0.142942,0.127530,-0.064448,0.114382,0.136359,0.010110,-0.063271,0.000496,0.114463,0.013871,0.274966,-0.018302,-0.207595,0.022545,0.266349,-0.101696,0.075459,0.080921,-0.146226,0.261478,-0.395340,0.152667,-0.131640,0.139691,-0.209074,0.000225,-0.399896,0.293129,-0.001371,0.361898,0.086045,0.142265,0.117530,0.264282,-0.227489,-0.181004,-0.021624,0.263950,0.033353,0.157019,-0.260656,-0.075975
0.186574,-0.498102,0.247029,-0.120264,-0.136907,-0.097606,-0.079556,0.425312,0.164491,-0.038418,0.080690,0.079418,0.122058,0.397896,0.123080,-0.034610,0.067945,0.587353,0.126676,-0.064301,0.188330,0.112727,-0.100564,0.079612,0.230792,0.106359,-0.015414,0.113413,0.333455,-0.032192,-0.022021,0.053626,-0.168926,-0.078221,-0.078133,0.282963,0.122006,0.229798,-0.064320,0.107488,-0.089868,0.162512,0.096546,0.108138,0.220230,-0.130474,0.241131,0.392439,-0.077634,-0.156030,-0.145634,0.033026,-0.126961,0.014205,-0.186564,-0.019061,-0.065973,0.358270,-0.028151,0.103470,-0.122739,0.027563,0.283891,-0.003865
0.168509,-0.437407,0.024929,-0.303250,-0.051997,-0.157815,0.049039,-0.160826,-0.030648,-0.239391,-0.118302,0.175839,0.149622,0.082290,-0.059299,0.160043,0.018590,0.245079,-0.038875,-0.063864,0.125745,0.103373,-0.052380,0.176724,-0.404870,-0.271516,0.172193,-0.339035,0.348103,-0.082914,0.131009,0.301161,0.288022,-0.090093,0.167573,-0.141694,-0.069267,-0.263196,-0.277422,0.049851,0.264948,0.123577,0.140103,-0.084030,0.222761,0.075897,-0.496894,-0.304828,-0.196665,0.080286,0.047393,-0.394980,0.126474,-0.031289,0.157588,-0.008619,0.207540,0.067689,0.116039,-0.114537,-0.134051,0.068788,-0.032429,0.246397
0.377552,0.155930,-0.279761,-0.221065,-0.000179,-0.117665,0.267708,-0.267382,-0.167780,-0.085909,0.427466,0.031940,-0.099913,0.195903,0.038477,-0.154186,0.264615,0.131000,-0.013392,-0.071641,-0.037765,0.299854,-0.285139,-0.007155,0.096933,-0.208747,0.158272,-0.050411,0.054993,0.096284,-0.153047,-0.217210,0.014616,-0.003330,0.282401,-0.121848,-0.160905,0.290202,0.076338,-0.030160,0.085632,-0.136751,-0.164285,0.018176,-0.302361,0.072361,-0.015429,-0.207471,-0.045075,-0.177935,-0.176580,-0.045514,0.069770,0.017974,0.245550,0.187045,-0.126000,-0.119666,-0.112914,0.193882,0.079983,-0.153240,0.255965,-0.000177
0.008926,0.136763,-0.300080,-0.037555,-0.055596,-0.020059,-0.075200,-0.141932,0.230340,-0.179478,0.162833,-0.017608,0.267714,-0.047545,-0.105127,0.118099,-0.150643,-0.151138,-0.141171,-0.143217,-0.171408,0.124800,-0.002505,0.215901,0.126596,0.034944,-0.073180,-0.018519,0.028258,0.009819,-0.136715,-0.100937,-0.191358,-0.231077,0.111031,-0.096092,-0.142515,-0.069819,0.025298,0.179115,0.046037,0.227028,-0.007068,-0.084211,-0.125677,0.081716,-0.018281,0.209826,0.141208,0.102844,-0.117476,-0.354514,-0.131731,0.532023,0.138780,-0.005174,-0.370992,0.164814,0.070280,0.091568,0.305906,0.214868,-0.189362,0.061872
-0.174064,0.107786,0.029240,-0.182221,0.041006,0.067851,-0.068936,0.205733,0.057517,0.083896,0.045129,-0.080602,0.013237,-0.079698,0.111367,-0.032961,0.165039,-0.227872,0.235614,-0.184805,-0.159224,-0.048569,0.120572,0.222443,0.243695,-0.206834,-0.172651,-0.022788,0.187942,-0.019110,0.042107,0.098306,0.152991,0.002446,-0.313494,0.209459,0.208761,-0.089504,0.151487,-0.122647,0.002471,-0.291632,-0.089748,0.029523,0.273879,-0.115089,-0.105581,-0.144076,-0.141140,0.043096,-0.011626,-0.040684,0.045537,-0.309836,0.035082,0.204430,0.015661,-0.038835,-0.212171,0.058585,-0.113721,0.050770,-0.097866,0.051854
0.092974,-0.014513,0.068919,-0.134238,-0.161131,-0.158022,-0.176008,0.269864,-0.181937,-0.069616,-0.058595,0.196969,-0.089573,-0.258325,-0.181079,-0.284889,0.000378,-0.140800,0.220777,-0.053840,-0.187998,-0.200594,0.080802,-0.070772,0.072652,0.171488,-0.249021,-0.001575,0.126217,-0.223300,0.181089,-0.225760,-0.124572,0.034587,0.053141,0.073471,-0.085699,0.048670,0.128154,-0.058872,0.100267,-0.067425,0.135969,0.132628,0.153048,0.137023,0.157088,0.045023,-0.214219,-0.084981,-0.049266,0.041141,0.347571,-0.194106,-0.158162,0.237953,-0.310989,-0.217547,-0.123338,0.059248,0.348885,-0.379752,0.336651,-0.123303
0.115788,0.037943,0.167752,0.025314,0.057019,0.263877,-0.030405,-0.103123,-0.070876,-0.003144,0.253288,-0.130554,0.252622,-0.225333,0.070236,-0.055173,0.174253,0.450395,0.309810,0.095365,-0.145033,0.259683,-0.141455,-0.200338,0.092354,-0.057934,0.228641,-0.268676,-0.314259,-0.203889,0.122712,0.085939,-0.447397,-0.000068,-0.180686,-0.051374,0.060037,-0.139267,-0.008760,0.349356,-0.003533,0.325302,0.031639,-0.066696,0.164247,0.145317,0.097069,-0.147679,0.133544,-0.338511,0.334624,0.135179,0.036327,-0.223211,-0.170486,0.001319,0.044555,0.329316,-0.476033,0.162335,-0.091499,0.010643,0.473573,0.017348
