0.056645
0.006126
0.125674
-0.142403
0.036977
-0.473864
-0.330262
-0.415576
0.024452
-0.637184
-0.175797
-0.594620
0.081910
0.031956
-0.305613
-0.074806
-0.314239
-0.076054
-0.026124
0.090699
-0.506380
0.110941
-0.165154
-0.803345
-0.194103
-0.082536
-0.054630
-0.017874
-0.546572
0.069308
-0.045282
-0.613313
-0.082665
-0.498670
-0.288267
-0.180945
0.064726
-0.663833
-0.085975
0.071931
-0.002682
-0.133871
-0.026050
-0.117190
-0.211834
-0.482450
0.053606
0.079662
-0.089967
0.022131
-0.654254
-0.004648
0.160137
-0.183486
0.035230
0.059536
0.000520
0.067088
-0.349394
-0.243543
0.081213
-0.001575
-0.220881
-0.008422
-0.226585
-0.172493
-0.363970
0.088442
-0.073827
-0.248544
-0.387845
-0.199596
-0.754618
-0.012926
-0.438078
-0.072604
-0.139468
-0.337435
-0.023245
-0.254610
-0.824997
-0.271189
0.011418
-0.039939
-0.652016
-1.442360
-0.091807
0.001724
0.202417
-0.174774
-0.549260
-0.112689
0.051209
-0.191839
-0.380402
-0.316071
-0.572581
0.217315
0.322827
-0.055023
0.095802
-0.048335
-0.537088
-0.176588
0.055170
-0.294786
0.078219
-0.700702
-0.865585
-0.034370
-0.821078
-0.212015
-0.409623
-0.193312
-0.494317
0.074286
0.070028
0.182500
0.141885
0.100441
-0.394872
-0.526975
-0.309742
-0.006140
-0.737105
-0.187759
-0.201804
-1.008993
