0.164096,0.677098,-0.422656,0.041586,-0.393264,0.459356,-0.443015,0.266840,-0.125858,0.107497,0.243196,-0.349403,-0.114327,0.396481,0.290282,-0.358775
-0.807496,-0.010655,0.654241,0.216083,-0.070262,0.024581,0.181378,0.518590,-0.006675,-0.168887,0.492660,-0.285176,-0.371322,0.236415,-0.070468,0.101220
-0.145533,-0.078195,0.234122,-0.126291,0.223439,0.041779,0.281983,0.498790,-0.257353,0.241817,-0.106181,-0.123963,0.218619,-0.114829,-0.042209,-0.273422
0.219846,-0.142306,-0.401271,-0.102038,-0.181206,-0.107537,-0.212338,-0.213482,-0.140991,0.147052,-0.275173,-0.302931,0.134137,0.007083,-0.256876,0.081719
-0.353551,0.197109,0.042772,-0.346492,0.434765,0.265727,-0.080570,0.496442,0.560365,-0.561452,0.293677,0.179549,-0.613830,-0.216142,0.452912,0.277798
0.074428,0.416255,-0.524919,-0.057879,0.330675,0.792894,0.671392,-0.051728,0.153142,0.060099,0.187899,0.250918,0.200515,-0.457373,0.045202,0.109190
0.281184,0.021916,-0.524706,-0.151217,0.183575,-0.000959,-0.373260,-0.290436,-0.939950,-0.211590,-0.477711,0.280224,0.304999,-0.264290,-0.250669,0.166063
-0.027722,-0.201845,-0.604493,0.210176,-0.219173,0.017814,0.191282,0.082651,-0.651604,0.278075,0.021275,0.496850,-0.093303,-0.683792,-0.173183,0.513544
