0.228954,1.433215,-0.952692,0.321349,0.216134,-0.924930,-0.291340,-0.451285,0.430902
-0.096732,-0.123318,0.615843,0.288234,0.060239,0.410019,0.203696,0.385759,0.167760
0.625355,0.219977,-0.729055,-1.139907,-0.198932,0.066791,-0.308996,0.479427,0.434581
-0.443684,0.589043,-0.565591,-0.250984,-0.394216,0.351718,-0.207677,0.432226,-0.317764
-0.234073,-0.225646,0.496052,0.457325,0.200787,-0.305212,-0.419473,0.225939,-0.095000
0.237585,0.056178,-0.598735,1.222714,0.925194,0.137853,-0.111685,-0.391235,-0.144349
-0.119473,0.031538,0.144322,0.263262,0.434315,-0.078161,-0.837362,-0.721216,0.313422
0.099992,-0.719144,0.686647,0.098862,-0.428770,-0.026382,-0.089187,0.644654,-0.067200
-0.434876,0.472202,-0.450151,0.016454,0.109296,-1.112288,0.263473,-0.187494,0.469417
0.304123,0.093833,-0.036654,0.973870,-0.092817,-0.223951,0.461904,0.392894,0.148989
-0.070749,-0.336760,-0.143911,0.152289,0.124791,-0.046933,-0.846094,0.624902,0.385808
0.213597,-0.151666,0.523519,0.319596,0.517934,-1.105925,0.127041,-0.101316,0.667221
-0.209892,-0.049353,0.242654,0.599296,0.653164,-0.485468,-0.883943,-0.340509,-0.050781
-0.854633,0.204165,0.544087,0.119499,-0.584641,0.661918,-0.229556,-0.023823,-0.546338
0.353532,-0.168096,-0.808281,-0.265891,-0.136299,0.912201,0.046659,0.417268,0.290160
-0.478407,0.413824,-0.409120,-0.274240,-0.869066,-0.531564,-0.137523,0.342497,-0.563989
0.090086,0.261755,0.719542,0.127680,0.231164,0.106332,0.082266,0.377451,-0.089551
0.302974,0.128054,0.375681,-0.497395,0.208254,0.042705,0.292656,-0.562372,0.323816
0.388904,-0.063791,0.960023,-0.181699,0.161237,-0.153509,-0.329422,0.069195,0.718601
0.307035,-0.357444,0.346384,0.780591,-0.573042,0.052141,0.241515,0.094750,0.306713
-0.146520,0.293558,-0.002372,-0.150526,0.100802,0.181059,-0.850110,0.658616,0.331298
-0.772467,1.158130,0.193319,-0.165809,0.742910,0.217019,-0.782641,-0.767667,-0.237775
0.204405,0.998538,-0.192257,0.435932,-0.046711,0.557529,0.049417,-0.846483,-0.078528
0.485077,0.699877,0.086792,0.736272,0.481039,-0.548374,0.034623,0.862542,-0.469721
-0.470942,-0.152809,0.122565,-0.381741,0.316485,-1.209525,0.055979,-0.042787,-0.137108
-0.449364,0.523721,-0.170643,-0.469459,0.284875,0.220348,-0.170624,0.786454,-0.064760
-0.509375,0.384404,0.259428,-0.215261,-0.400472,-0.501132,0.892574,-0.024138,0.422951
-0.517567,-0.474039,-0.303378,0.463761,0.457868,-0.325523,1.701861,-0.143531,0.245793
-0.469798,-0.053245,0.495602,-0.139892,0.602444,-0.204577,-0.170739,0.038737,-0.119686
0.063559,-0.523036,0.753472,-0.319236,-0.249991,-0.301452,0.036787,0.010865,0.277067
0.302681,-0.951549,0.256121,-0.521480,-0.028406,-0.314517,0.625641,0.260738,-0.784869
-0.361592,-0.227050,0.052565,-0.161394,0.016163,0.431286,0.027749,-0.020378,-0.402613
-0.872242,-0.242174,0.305026,-0.285783,-0.315974,0.029674,-0.455101,-1.138666,0.639588
-0.200087,-0.166421,0.473626,-0.431712,-0.412561,-0.713344,0.406358,-0.593762,0.606026
0.004203,-0.103288,0.408427,0.211436,0.636248,-0.726596,-0.155339,0.033954,0.273583
-0.068199,0.536121,0.162560,0.666158,0.051320,-0.022500,0.452286,0.255123,0.400160
-0.025884,0.039814,-0.393546,-0.206071,0.675042,0.206648,0.093669,0.747915,-0.204356
-0.326372,-0.504903,0.253793,0.331452,0.258465,0.590621,0.422827,0.278249,-0.302608
-0.402744,-0.017156,0.068734,-0.385942,0.094180,0.209791,0.336930,0.312254,-0.214461
0.183896,0.228844,-0.148746,-0.499228,-0.231533,-0.423744,-0.360234,0.261730,0.380037
-0.630917,-0.463409,-0.972828,-0.410676,0.623441,0.475965,0.911756,-0.095190,-0.174582
-0.919255,0.472417,-1.001214,-0.358374,-0.422130,0.428564,0.043283,0.696913,-0.140296
-0.600192,-0.202020,-0.230907,0.222066,0.133143,-0.402586,0.093175,0.022985,-0.287374
0.034220,0.396874,0.109764,0.178460,-0.342456,0.324099,0.670491,0.691079,0.321406
1.536928,0.768656,0.028629,0.197165,1.003824,-0.025660,-0.317952,0.960194,-0.953360
0.876543,0.039900,-0.523307,0.307450,-0.311020,0.048006,0.591512,0.427782,0.299728
-0.497198,-0.506893,-0.936179,0.205726,-0.240774,0.037654,-0.253153,-0.209615,0.518952
-0.066739,0.153715,-0.580535,0.007238,0.331922,0.814936,-0.915526,-0.293689,-0.751661
-0.102367,-0.015406,-0.077763,-0.534638,-0.029955,-0.181381,0.069059,-0.098327,-0.168496
0.526493,-0.199759,0.555801,-0.667929,-0.165318,0.003059,0.145962,-0.015991,-0.031015
-0.321846,-0.205624,0.135717,0.367078,0.578476,-0.364623,-0.422146,-0.252695,0.032203
0.094849,0.813504,-0.347759,-0.546845,-0.629515,0.143434,-0.244976,0.032671,0.287694
0.674765,-0.432368,-0.656640,-0.246855,-0.206066,0.512122,0.136972,0.601328,-0.341153
-0.196299,-0.586602,0.390392,-0.065007,-0.527704,0.962985,0.289214,0.140251,1.090920
-0.084571,-0.083988,-0.322044,0.139838,-0.299328,0.858062,-0.348307,0.156781,-0.071460
-0.526768,0.643530,-0.334443,0.350845,-0.351409,0.164508,0.180293,-1.026044,0.109352
-0.150215,-0.147555,0.256667,-0.607498,0.582434,-0.137069,-0.219906,-0.176813,-0.152970
-0.111077,-0.171424,0.110619,0.220181,0.783148,0.730088,-0.693135,-1.130577,-0.047324
-0.333113,0.792789,0.261342,-0.253585,-0.137776,0.141421,0.352107,0.447203,0.019946
-0.442778,-0.283355,-0.011115,-0.013289,-0.027610,0.895326,0.414625,0.326938,0.855358
-0.102490,-1.115510,-0.457441,0.227983,0.307524,0.469139,0.360042,0.293556,0.075333
-0.281015,-0.258258,-0.446295,0.007813,0.468096,-0.613266,0.329798,-0.034430,-0.531664
-0.137647,-0.645350,0.193911,0.455331,-0.019336,-0.025531,-0.138779,0.762804,-0.023612
-0.476129,0.116187,-0.169381,-0.212453,0.268717,-0.551284,0.038780,0.515940,-0.676203
1.434373,0.454122,0.363435,-0.196518,-0.558332,-0.224891,-0.700296,0.528977,0.283207
-0.348511,0.387608,-0.343226,0.500779,-0.000338,-0.025017,-0.600615,0.137065,-0.176666
-0.558534,-0.811934,0.009990,0.036088,0.924224,-0.161480,0.573660,0.437385,-0.324864
-0.202095,-0.151528,0.474700,0.463831,0.183300,-0.220557,0.833045,0.120081,1.257064
0.503548,0.815219,-0.487228,-0.146067,-0.160716,0.193077,-0.427826,0.214509,-0.070276
-0.200969,0.748430,0.516020,0.024524,-0.027350,0.603908,-0.748469,-0.144941,-0.144295
-0.344357,-0.297392,-0.044406,0.188189,1.035430,-0.211858,0.025648,0.871977,-0.033415
-0.894620,-0.714441,-0.966851,0.274183,0.336433,0.319964,-0.115925,0.797322,0.539265
1.098558,-0.310920,-0.597795,-0.389774,-0.020365,-0.100578,0.311298,-0.254884,-0.115760
1.014514,0.166417,0.362660,0.449051,-0.556095,0.158623,0.034476,-0.112999,-0.144339
-0.254808,-0.178116,-0.202361,-0.006301,-0.395578,0.023133,-0.135057,0.206870,-0.067247
-0.091147,-0.149584,-0.350849,-0.164481,0.159720,0.280800,0.214448,-0.322675,-0.138153
0.419238,-0.959110,-0.352546,-0.431929,-0.272635,0.088629,-0.066143,0.551218,-0.115577
-0.923722,0.360114,0.022406,0.163826,0.378958,-0.456250,0.208983,0.129089,-0.142171
-0.120330,-0.475340,-0.010008,0.045080,-0.491182,0.095329,-0.511650,0.337605,-1.052513
-0.813599,0.204643,-0.023966,0.307929,0.351765,0.618149,-0.283348,-0.262189,0.208155
-0.308552,-0.344927,0.216911,0.231522,0.104487,0.352439,0.020840,-0.044035,0.230341
-0.125259,0.057235,0.471111,0.468553,-0.131765,0.039512,-0.052445,0.459959,0.014273
-0.550535,0.593642,0.138216,-0.420585,0.529537,-0.729059,-0.275990,-0.287695,0.108360
0.831000,-0.369332,0.767932,-0.583875,0.348554,-0.004795,-0.641953,-0.263980,-0.104291
-0.282575,-0.339433,-0.126558,0.604729,0.249285,-0.400991,-0.125893,-0.457577,0.294237
-0.147479,-0.279355,0.250336,0.644144,-0.156051,-0.430939,0.044656,-0.104903,1.118777
0.222317,0.623076,0.462241,-0.749804,-0.129150,-0.029309,0.760409,-0.207109,0.351010
0.153176,-0.054866,-0.137672,0.758254,-0.549879,0.352974,-0.173313,0.089315,0.222302
0.385513,0.546102,-0.657408,-0.227018,-0.090927,-0.529590,0.035601,0.404429,0.701246
0.158820,-0.269024,-0.066755,-0.315312,0.449673,0.120703,-0.039735,0.021759,-0.158119
-0.384297,0.183455,-0.190001,-0.558559,-0.065168,0.458204,-0.196286,0.296160,-0.269164
0.519692,-0.053952,0.584212,-0.543041,0.077205,-0.309315,0.192384,-0.616193,0.073382
-0.698428,-0.872791,-0.750735,0.107765,-0.469608,-0.679437,0.469579,-0.223333,-0.124115
0.047635,-0.448567,-0.412038,-0.109214,0.134556,-0.231967,-0.002573,0.404506,0.095935
-0.429363,0.020512,0.043339,-0.310406,-0.117351,-0.842748,0.117300,-0.057086,-0.074951
-0.439478,-0.109603,0.151780,0.147765,-0.478243,0.463372,-0.332972,-0.348321,-0.114727
0.375284,0.173110,-0.076636,-0.202298,-0.302650,-0.013609,0.031892,0.289770,0.561244
-0.784678,0.352632,-0.789956,0.283683,-0.292288,-0.759754,-0.477535,0.423911,0.373052
-0.517846,0.025781,0.046620,0.701446,-0.273655,-0.104504,-0.014357,0.107559,0.776532
-0.282796,-0.095098,0.636082,0.444204,-0.259683,0.329441,0.447416,0.340093,0.286598
-0.164760,0.332184,0.657628,0.108910,0.495420,0.014283,0.192650,0.677240,0.354534
-0.157658,-0.408826,0.252434,0.237054,0.241348,0.586524,0.232355,0.013465,0.396268
-0.050153,0.479462,-0.409607,-0.111377,0.047051,-0.484630,0.322835,1.163880,0.480339
-0.134595,-0.432601,0.083739,0.178766,-1.146533,0.772888,-0.681179,-0.041656,0.039381
0.022366,0.105677,0.411825,-0.951892,-0.448917,0.166441,-0.531739,0.482756,-0.133286
-0.097955,-0.044475,-0.197689,0.277741,0.068296,0.533550,0.171908,-0.524171,0.847014
0.105564,-0.664320,-0.077904,-0.743353,0.384170,-0.211739,0.208606,-0.245393,-0.063942
-0.115464,-0.414610,0.566323,-0.870203,-0.359858,-0.609575,0.269650,-0.110551,0.501373
0.198339,-0.965885,-0.687980,-0.115236,0.395131,-0.179735,0.093312,0.168015,0.425695
-0.326492,-0.203449,-0.113939,-0.037524,-0.550180,-0.430018,-0.738207,0.862341,-0.213267
-0.693947,0.210344,0.255671,-0.198735,-0.027077,0.161885,-0.386641,-0.086186,-0.108545
0.104192,0.232080,0.240789,-0.360819,0.088297,1.290618,-0.386742,0.736491,0.375502
0.043830,-0.865763,0.210751,-0.169222,0.660998,-0.179596,0.383696,0.106575,-0.609838
0.754313,0.335613,0.064554,-0.596652,-0.073654,0.794508,-0.047667,-0.302060,0.196924
0.513599,0.155107,-0.692915,0.304245,0.323880,-0.156365,-0.134039,-0.947456,0.722071
-0.644239,-0.782488,0.457232,0.062715,-0.076699,0.917703,-0.391268,-0.320188,0.675792
0.839030,-0.396186,-0.260374,-0.002454,-0.521947,0.449226,-0.041351,-0.259964,-0.140531
0.465992,-0.054071,0.511629,0.027544,-0.632071,0.591862,0.761278,-0.463436,-0.112367
-0.108223,0.552010,-0.178642,-0.381956,0.343741,0.391470,-0.069011,-0.003661,0.112977
0.669839,-0.153035,0.513719,-0.249145,0.430639,-1.160821,0.299692,0.672478,0.188953
0.139402,0.274847,1.033597,-0.020821,-0.151144,0.113067,0.031169,0.109980,1.195081
0.551961,0.410328,-0.574613,0.034509,0.214634,-0.933449,-0.469587,-0.232784,0.605796
0.192062,0.422556,-0.048418,0.205529,-0.699344,0.745029,0.832964,-0.279853,0.539544
-0.045773,-0.201564,-0.377211,0.490340,-0.220788,-0.321887,0.362713,0.407762,0.763876
-0.161344,0.201348,0.182619,0.549651,0.532719,0.899342,0.034827,0.978628,0.195595
-0.396229,-0.547824,0.016074,-0.293050,0.080688,-0.319535,0.059318,0.177923,-1.254853
0.028091,0.063585,1.106748,-0.482840,0.133121,-0.837756,0.453726,0.215588,0.663001
-0.263412,-0.033601,0.570392,0.370499,-0.055164,-0.047424,-0.254130,-1.027651,-0.454513
0.203627,0.520717,0.621759,-0.153459,-0.288702,0.257284,0.308310,-0.322273,-0.348376
-0.030647,0.755783,0.385947,0.832334,0.469407,0.878152,-0.560766,-0.436546,-0.298328
-0.424642,-0.485190,-0.635030,-0.043758,0.297499,0.138033,0.001730,-0.560654,0.441122
0.016570,0.876574,-0.115650,0.259683,0.811850,0.427006,0.546717,1.207141,-0.389045
0.365804,-0.102472,-0.488218,0.051960,-0.183729,-0.562979,-0.512030,0.089434,0.492954
0.852463,0.510650,0.058959,0.615795,-0.264657,-0.281445,0.545633,0.059275,-0.209012
-0.471951,0.386287,0.277156,-0.245789,-0.864982,-0.308272,0.007058,0.918010,0.126284
0.180380,0.382694,-0.257724,-0.377515,-0.501868,0.699628,-0.234470,-0.795056,-0.150925
0.969971,0.341695,-0.446941,-0.351341,0.412498,0.231282,1.075601,-0.242882,-0.288569
0.090609,0.222675,0.268365,0.674926,0.839293,-0.115643,0.192491,-0.176521,-0.681190
-0.079791,0.440027,-0.276372,-0.825457,0.092026,0.229986,0.161300,1.131990,0.552564
-0.135328,0.187345,0.847170,-0.065745,-0.176437,-0.226092,0.682712,0.388671,0.753243
0.161867,0.138638,-0.072938,0.350246,-0.186125,0.023064,-0.458482,-0.323197,-0.379693
0.001407,0.368733,-0.130619,0.614034,-0.205782,-0.015437,-0.279756,0.267443,-0.237211
-0.272591,-0.810041,0.253704,0.260565,-0.125582,1.170773,0.104378,-0.992699,-0.015088
0.460619,0.372720,-0.199310,-1.029789,0.599700,0.137456,0.262723,-0.363590,-0.063723
-0.032844,0.200530,-0.446931,0.798624,-0.322913,-1.028031,0.456078,0.482119,-0.256458
0.371250,-0.380284,-0.638288,-0.628865,-0.070642,0.578506,-0.180855,0.472760,-0.057269
0.139299,0.326418,-0.417893,0.195809,-0.017308,0.723745,1.230870,0.296172,0.905977
-0.581685,-0.123538,-0.264027,-0.196147,-0.206647,-0.022809,-0.062911,-0.176984,-0.566897
-0.375031,-0.337955,-0.173022,0.157144,0.684020,0.138711,0.411552,0.395203,0.203626
-0.262865,0.308319,-0.031178,0.221501,0.125343,-0.497512,-0.210139,0.143903,0.037453
-0.566216,-0.751248,0.273436,0.319878,-0.551222,-0.123933,0.180395,0.151383,0.465778
-0.581234,0.549749,-0.324691,0.083317,-0.348822,-0.111390,0.046611,-0.436177,0.411096
0.523343,-0.258578,0.532520,-0.160864,0.070419,-0.624749,-0.033797,-0.125458,-0.269571
0.220676,0.039039,1.391247,-0.142226,-0.137046,0.758512,0.583931,-0.101394,-0.099699
0.357125,-0.948743,-0.290631,-0.629346,0.214153,0.425067,0.342836,-0.302122,-0.186024
-0.002984,0.269048,-0.141239,-0.567692,0.188662,0.353938,-0.054178,0.586360,-0.061398
0.427482,0.036114,0.277236,0.574659,-0.339356,-0.074924,-0.500613,0.377930,-0.451979
0.523623,-0.595066,-0.210108,-0.356707,-0.225245,0.431665,-0.211177,-0.224018,0.092700
-0.252424,0.246891,0.215555,-0.026189,-0.093124,0.573403,-0.732547,0.179165,0.522961
-0.495918,0.190794,-0.655001,-0.765547,-0.499711,-0.211286,0.438257,0.247140,-0.428521
-0.590066,-0.759843,0.688114,0.393054,-0.747921,-0.229925,0.254971,-0.062286,0.329648
-0.205638,-0.079739,0.565813,0.618806,0.310331,0.879281,-0.001719,0.048133,0.329734
0.317592,0.355540,-0.017852,-0.359573,-0.422278,0.030156,-0.150993,0.079459,-0.524400
0.071613,0.429720,0.256396,0.386768,-0.409398,-0.141502,0.582195,-0.834544,0.005150
-0.044456,-0.975157,0.228754,0.638430,-0.110722,0.485879,-0.161807,0.726913,0.401822
0.230799,-0.423333,0.083767,0.625743,-0.401497,-0.150899,-0.611141,-0.103323,0.157741
0.088792,-0.673444,-0.022559,-0.072473,0.352038,0.019758,-0.904592,0.485287,-0.299428
0.229482,-0.247220,-0.678682,-0.032453,0.067152,0.175107,-1.007524,0.213464,0.288977
0.404040,-0.750774,-0.127259,-0.037671,-0.852737,0.077562,-1.248857,0.929098,0.091460
-0.261690,0.310711,-0.321636,0.285259,0.502212,-0.615833,0.287524,-0.159824,-0.300208
0.693183,0.003848,0.653102,-0.067858,-0.598472,-0.729982,0.640377,0.184423,-0.212750
0.673003,0.215999,0.195265,-0.771763,-0.190423,0.145855,-1.044271,0.065589,0.147239
-0.103561,0.707499,-0.871202,-0.564394,0.902147,-0.050238,0.144422,0.246022,-0.137495
-0.688837,0.285161,0.340844,-0.234003,-1.067122,-0.146685,0.198918,-0.372979,-0.357744
0.032740,0.312988,0.762569,0.405061,0.639586,0.557926,-0.410966,-0.803662,-0.204478
0.060519,0.672460,-0.635156,0.139773,-0.305193,-0.616986,-0.280651,0.969472,-0.391782
0.751672,1.071221,-0.780761,-0.717911,0.161689,-0.119268,-0.300192,0.120059,-0.049891
0.237872,0.505910,-0.157651,0.901213,0.387735,0.007686,-0.478774,0.234012,0.567156
0.653279,0.381638,0.265130,-0.074596,-0.007507,-0.341622,0.705357,0.324573,-0.333192
-0.332720,-0.207683,-0.370755,0.135475,-0.401120,-0.258722,-0.155274,0.235706,0.323913
-0.409769,0.099841,-0.015401,0.460448,-0.193575,0.039106,-0.108803,-0.118758,0.832072
0.464408,0.261725,-0.525566,0.350317,-0.226202,-0.435566,0.285212,0.395642,-0.229833
-0.171513,-0.394641,0.669490,-0.050297,1.325199,-0.311120,0.034784,-0.411842,-0.310774
-0.478330,-0.242650,-0.321750,0.099629,-0.091994,0.844339,0.074624,-0.002860,0.121201
-0.042671,-0.275368,0.437785,0.115584,-1.043880,0.256117,0.405640,0.508586,-0.318399
